Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Area µm^2	Length µm	Circularity	Solidity	Max diameter µm	Min diameter µm	Hematoxylin: Mean	Hematoxylin: Median	Hematoxylin: Min	Hematoxylin: Max	Hematoxylin: Std.Dev.	Eosin: Mean	Eosin: Median	Eosin: Min	Eosin: Max	Eosin: Std.Dev.
kwa-4 肺_Default_Extended.tif	f5a6c663-f112-4a4c-a3f7-20a5706fabf9	Detection			Annotation	Polygon	814.55	419.77	36.25	29	0.5417	0.8951	8.7923	5.5	0.5924	0.597	0.3218	0.9019	0.1139	0.5815	0.433	0.1823	1.5885	0.4022
kwa-4 肺_Default_Extended.tif	64573133-5ab2-4869-a03e-e3141ec6971b	Detection			Annotation	Polygon	695.1	421.41	45.25	33	0.5222	0.9211	11.1803	5.5	0.3732	0.3442	0.1688	0.7074	0.1194	0.2428	0.1881	0.0638	1.5074	0.1869
kwa-4 肺_Default_Extended.tif	1ba4b09f-6258-4814-9e10-d1428d1f4290	Detection			Annotation	Polygon	713.48	421.31	46	32	0.5645	0.934	9.4868	6.7082	0.7218	0.7492	0.2416	1.0505	0.1529	0.7344	0.5871	0.0715	1.6635	0.4612
kwa-4 肺_Default_Extended.tif	b547e4a5-1798-42c8-a346-d0ba5abf71c0	Detection			Annotation	Polygon	682.29	421.77	64.75	40	0.5085	0.9201	12.53	7.1395	0.5591	0.5576	0.1627	0.8916	0.1339	0.3986	0.2819	-0.0717	1.5769	0.3556
kwa-4 肺_Default_Extended.tif	9f434ba4-5fcc-405d-a135-d5960ec71fbf	Detection			Annotation	Polygon	751.02	422.34	58.5	42	0.4167	0.8635	11.068	8	0.6446	0.6237	0.3277	1.0767	0.162	0.5429	0.3302	0.063	1.5934	0.4508
kwa-4 肺_Default_Extended.tif	64ca364e-1ec8-47f1-a17d-7740690495d0	Detection			Annotation	Polygon	801.78	422.38	58	37	0.5324	0.9243	11.6308	7	0.5796	0.597	0.2172	0.9528	0.1705	0.5778	0.4545	0.1549	1.5149	0.3699
kwa-4 肺_Default_Extended.tif	3c97651a-ee28-476f-bddc-2a773730603c	Detection			Annotation	Polygon	782.2	423.61	65	40	0.5105	0.9107	12.53	7.1493	0.553	0.5509	0.3013	0.763	0.0853	0.4289	0.3549	0.0875	1.588	0.262
kwa-4 肺_Default_Extended.tif	1e0afc3f-c5c2-4908-a82c-6e6eb94cf708	Detection			Annotation	Polygon	836.85	424.07	35	27	0.6033	0.9211	7.9057	6	0.5752	0.542	0.2682	1.0768	0.1815	0.4099	0.2334	0.0589	1.5452	0.394
kwa-4 肺_Default_Extended.tif	61df0ac1-0c15-435b-bfd5-3ef628bda588	Detection			Annotation	Polygon	740.88	424.76	47.75	33	0.551	0.9272	9.8615	6.7175	0.6464	0.5669	0.2372	2.2268	0.3188	0.3789	0.269	-0.0665	1.4478	0.3094
kwa-4 肺_Default_Extended.tif	4cc1f723-a6c2-4a8d-ad0f-8295643a57b9	Detection			Annotation	Polygon	821.84	425.43	43.25	33	0.4991	0.9058	9.8717	6.2404	0.5372	0.5383	0.2044	0.9014	0.1396	0.4153	0.2814	0.0398	1.6522	0.3707
kwa-4 肺_Default_Extended.tif	2dc1a715-cb6e-4f70-9465-48ce68e30689	Detection			Annotation	Polygon	721.28	426.63	79.75	41	0.5962	0.9466	12.549	8.5	0.6925	0.6859	0.4147	1.0593	0.115	0.5782	0.3968	0.0904	1.583	0.4384
kwa-4 肺_Default_Extended.tif	fbdb7b73-440b-445b-9b1b-98cf0129120d	Detection			Annotation	Polygon	811.8	427.56	45	31	0.5884	0.9302	9.8489	6.5	0.8423	0.8745	0.3433	1.291	0.1874	0.7302	0.6374	0.0441	1.4536	0.4295
kwa-4 肺_Default_Extended.tif	e942c76b-fb2f-4e70-af7c-c7c941d25daa	Detection			Annotation	Polygon	757.78	427.93	23.25	21	0.6625	0.9442	6.5192	5	0.5354	0.5069	0.3523	1.1311	0.1284	0.1735	0.1574	-0.0306	0.5292	0.0917
kwa-4 肺_Default_Extended.tif	5d184686-c3b4-4ac1-a947-c510065e3361	Detection			Annotation	Polygon	830.13	429.17	17.75	21	0.5058	0.8712	6.265	4.3134	0.6535	0.5749	0.2223	1.2485	0.2506	0.5367	0.4065	0.0479	1.3906	0.3368
kwa-4 肺_Default_Extended.tif	b9c904c2-c382-4cb5-ada7-170d75a1e7ba	Detection			Annotation	Polygon	763.56	430.14	63.5	38	0.5526	0.9055	10.7419	9.0062	0.8427	0.8264	0.2258	2.4787	0.2474	0.8777	0.8429	0.0605	1.6104	0.42
kwa-4 肺_Default_Extended.tif	bd06d113-764d-4b78-ba96-1ee6d93fb861	Detection			Annotation	Polygon	802.83	431	25	24	0.5454	0.8969	7.8425	5.2178	0.8888	0.8065	0.4538	2.2843	0.3404	0.7217	0.6942	-0.2294	1.4719	0.4635
kwa-4 肺_Default_Extended.tif	f9ea6ab5-0e7d-42c1-bb3f-dcfea9c751fe	Detection			Annotation	Polygon	734.56	431.71	61	37	0.5599	0.926	10.2083	8.4853	0.5302	0.508	0.3435	0.9262	0.1121	0.2441	0.2055	-0.0363	1.4012	0.1412
kwa-4 肺_Default_Extended.tif	8becbe45-4705-4d04-bb21-cf60fe65b267	Detection			Annotation	Polygon	795.55	431.82	45.75	31	0.5982	0.9361	9.8234	6	0.9394	0.8876	0.4676	2.7658	0.3367	0.8205	0.83	-0.1286	1.529	0.4488
kwa-4 肺_Default_Extended.tif	909012ef-5b95-4e11-9bb6-6d55e9ff073c	Detection			Annotation	Polygon	687.79	433.18	61.5	37	0.5645	0.9389	11.5109	7.7782	0.6804	0.692	0.3519	0.9616	0.1463	0.7096	0.5612	0.0817	1.5327	0.4621
kwa-4 肺_Default_Extended.tif	e8ef0452-5b87-4032-ae08-19c8180612ec	Detection			Annotation	Polygon	821.06	433.38	62.5	37	0.5737	0.9346	10.9218	8	0.5898	0.5749	0.2588	1.0006	0.1532	0.543	0.3698	0.1174	1.6659	0.4159
kwa-4 肺_Default_Extended.tif	45995d60-2b11-4f82-a04e-3baa48b61e29	Detection			Annotation	Polygon	713.91	433.45	52.5	33	0.6058	0.9313	10.6477	6.5	0.7863	0.8148	0.2994	1.0463	0.1506	0.9432	0.9466	0.1267	1.5786	0.4332
kwa-4 肺_Default_Extended.tif	494b8bd3-ba52-4fdf-8755-180a717fe8eb	Detection			Annotation	Polygon	696.4	434.94	56	35	0.5745	0.9143	10.4403	7.4692	0.7297	0.7295	0.3061	1.1629	0.1722	0.6376	0.4861	0.1094	1.5576	0.4146
kwa-4 肺_Default_Extended.tif	77595591-76dc-4282-8051-69581d9557df	Detection			Annotation	Polygon	755	435.85	50.75	33	0.5856	0.9269	10.3078	6.9318	0.7563	0.7743	0.3189	1.0718	0.1481	0.6952	0.5561	0.0863	1.5156	0.4367
kwa-4 肺_Default_Extended.tif	bd36a6bb-9208-4080-8a72-194c34eb6917	Detection			Annotation	Polygon	764.86	440.02	53	33	0.6116	0.9422	10.2327	7	0.4091	0.3884	0.2053	0.9178	0.0989	0.2447	0.2261	0.1332	1.0204	0.0953
kwa-4 肺_Default_Extended.tif	2fa0411a-9fb2-47d0-8a78-066193060858	Detection			Annotation	Polygon	740.21	441.49	39	30	0.5445	0.9096	9.2338	6	0.7182	0.7056	0.4492	1.5478	0.1588	0.5316	0.369	-0.0433	1.5743	0.4427
kwa-4 肺_Default_Extended.tif	5e1e5053-aba1-4d70-bd4f-fc1795dc3ddf	Detection			Annotation	Polygon	721.25	442.19	44	30	0.6144	0.9312	8.6289	7	0.6994	0.7068	0.288	1.0773	0.1817	0.6296	0.491	0.0483	1.4919	0.4464
kwa-4 肺_Default_Extended.tif	7943d043-3656-433f-9c53-55c2f3d9591b	Detection			Annotation	Polygon	832.96	442.14	53	33	0.6116	0.9464	9.7115	7.5	0.6861	0.6798	0.3175	1.0249	0.1427	0.4989	0.3481	0.0886	1.5255	0.3894
kwa-4 肺_Default_Extended.tif	349af052-24b1-4c23-ad61-e60cd8a9023f	Detection			Annotation	Polygon	802.64	440.33	71	42	0.5058	0.8875	12.6486	9.5	0.7092	0.7031	0.3848	1.0773	0.134	0.7623	0.6507	0.1833	1.6396	0.4208
kwa-4 肺_Default_Extended.tif	458fc005-2268-4fcf-97f7-ec0b0cf17d3a	Detection			Annotation	Polygon	705.18	443.5	61.25	36	0.5939	0.9316	10.9772	8.4971	0.7755	0.7819	0.4134	1.178	0.152	0.7701	0.6659	0.1379	1.506	0.4317
kwa-4 肺_Default_Extended.tif	369ce420-1afe-468f-9a81-923d3fbf6cac	Detection			Annotation	Polygon	824.46	444.67	51	35	0.5232	0.9379	12.3693	5	0.5341	0.498	0.279	1.0948	0.1661	0.3268	0.2245	0.0791	1.5479	0.2918
kwa-4 肺_Default_Extended.tif	b72173f4-ccec-492f-a2ec-5f3f855bb4bf	Detection			Annotation	Polygon	849.93	441.42	103.75	58	0.3876	0.8418	15.9806	10.0123	0.4835	0.48	0.0273	0.974	0.1957	0.362	0.2381	0.0573	1.4919	0.3229
kwa-4 肺_Default_Extended.tif	c3d8bc5c-0a21-450f-b7ab-bffc1189dab7	Detection			Annotation	Polygon	748.72	443.09	42.5	33	0.4904	0.8696	8.7363	7.1554	0.5895	0.5594	0.3407	0.9666	0.1362	0.4722	0.3239	0.1053	1.4539	0.3646
kwa-4 肺_Default_Extended.tif	a50335d0-fe9b-4194-8506-156122dc6c6b	Detection			Annotation	Polygon	772.13	443.2	21.75	23	0.5167	0.9062	8.0623	3.5	0.3384	0.3375	0.18	0.4797	0.0637	0.1855	0.1871	0.0411	0.3312	0.0621
kwa-4 肺_Default_Extended.tif	09053fc4-af14-47d1-94a0-14c9b0551845	Detection			Annotation	Polygon	698.09	445.35	40.25	29	0.6014	0.92	8.7464	7	0.9737	0.9116	0.4899	4.36	0.4069	0.8471	1.027	-1.6276	1.4453	0.5475
kwa-4 肺_Default_Extended.tif	60d93cf3-487f-43c3-b244-1cc5798bfe6d	Detection			Annotation	Polygon	779.5	445.95	67.25	41	0.5027	0.9134	13.0001	8.1249	0.5982	0.5861	0.3812	0.9542	0.1233	0.4733	0.3167	0.0103	1.5361	0.4131
kwa-4 肺_Default_Extended.tif	7b1ef285-3da8-4bc3-bc06-1283554cc2cf	Detection			Annotation	Polygon	792.88	445.78	36.75	35	0.377	0.8099	10.8541	5.8209	0.6332	0.5993	0.3374	1.2023	0.1723	0.3975	0.3221	0.0239	1.4613	0.3193
kwa-4 肺_Default_Extended.tif	d9e7af3d-9df5-409e-be6b-4e532f1c7cd4	Detection			Annotation	Polygon	868.88	446.29	63.5	39	0.5246	0.922	11.8089	7.7782	0.373	0.3844	0.1948	0.5384	0.0664	0.1941	0.1854	0.0493	0.3739	0.064
kwa-4 肺_Default_Extended.tif	4a706d07-6522-4257-9bc7-4e9dbe73797d	Detection			Annotation	Polygon	684.66	448.38	48.5	33	0.5597	0.926	10	7.3236	0.7971	0.7635	0.4384	1.5314	0.211	0.6661	0.5303	0.0877	1.541	0.4211
kwa-4 肺_Default_Extended.tif	19254944-f168-4cee-8a76-cb72ed066bb4	Detection			Annotation	Polygon	752.5	448.49	42	32	0.5154	0.9231	10.2956	6.0104	0.7441	0.7462	0.3539	1.4153	0.203	0.6516	0.5174	0.0729	1.5165	0.4339
kwa-4 肺_Default_Extended.tif	44bf194e-cc8b-4575-9d59-49803006ef00	Detection			Annotation	Polygon	846.39	448.74	41.25	31	0.5394	0.9041	8.544	7.379	0.4454	0.433	0.2199	0.8581	0.1244	0.2701	0.234	0.0615	1.3632	0.1624
kwa-4 肺_Default_Extended.tif	2d1aab75-405d-49a7-a5d0-2687231a66eb	Detection			Annotation	Polygon	711.48	450.54	44.5	31	0.5819	0.9247	8.9598	7	0.7339	0.7088	0.4772	1.0798	0.1502	0.6944	0.5406	0.1644	1.5219	0.4133
kwa-4 肺_Default_Extended.tif	6d3e5876-d395-439a-aac5-07fb9eef7f59	Detection			Annotation	Polygon	799.12	450.55	22	24	0.48	0.8844	7.6322	4.6854	0.5847	0.5859	0.2902	0.7513	0.098	0.6869	0.5034	0.2161	1.5966	0.4242
kwa-4 肺_Default_Extended.tif	95f979b6-a833-465c-8589-e5919864da47	Detection			Annotation	Polygon	729.59	450.88	69.5	39	0.5742	0.913	11.9269	9	0.6604	0.6565	0.3229	1.0684	0.1587	0.6189	0.4965	0.1351	1.5012	0.3823
kwa-4 肺_Default_Extended.tif	753b8bdf-f4b1-4481-90b4-840368615d54	Detection			Annotation	Polygon	760.32	452.78	57.75	38	0.5026	0.924	12.3491	6.4	0.6566	0.6452	0.3688	0.9967	0.1344	0.5702	0.4434	0.0773	1.5146	0.3851
kwa-4 肺_Default_Extended.tif	68b6ae29-e3a4-4d36-9f84-83e99bedd4fd	Detection			Annotation	Polygon	817.05	448.48	74.25	43	0.5046	0.9096	15.1327	6	0.5257	0.5069	0.2312	1.0048	0.1255	0.3848	0.2313	0.0532	1.5381	0.3396
kwa-4 肺_Default_Extended.tif	37f9c817-4aab-42ae-a2df-894626164242	Detection			Annotation	Polygon	701.63	453.28	54.5	33	0.6289	0.9478	9.1488	8	0.6424	0.6137	0.3003	1.1916	0.1696	0.5637	0.3863	0.1104	1.6023	0.4058
kwa-4 肺_Default_Extended.tif	1800b5ea-b2e4-424f-a017-126da48097f4	Detection			Annotation	Polygon	808.48	453.91	46	30	0.6423	0.9412	8.9022	7	0.3363	0.3189	0.132	0.6359	0.1109	0.2639	0.2049	0.0684	1.1019	0.1893
kwa-4 肺_Default_Extended.tif	b51429b6-f27f-44f5-8f7c-bfee4a851159	Detection			Annotation	Polygon	691.24	454.68	76.25	40	0.5989	0.9428	11.6297	9.5	0.5871	0.5769	0.342	0.9524	0.1046	0.3958	0.2761	-0.0519	1.5864	0.3427
kwa-4 肺_Default_Extended.tif	a4362c7e-a5ba-47a3-b808-4bb506caed28	Detection			Annotation	Polygon	740.74	454.24	48.5	35	0.4975	0.8981	10.9836	7	0.6264	0.6242	0.2898	0.9552	0.1327	0.3997	0.2888	-0.0271	1.489	0.3209
kwa-4 肺_Default_Extended.tif	547dae76-af8c-4adb-b4b8-98aa9ac4a4ae	Detection			Annotation	Polygon	828.61	454.08	29.5	25	0.5931	0.9219	7.433	5.5	0.4335	0.4243	0.2203	0.8186	0.0939	0.2124	0.1739	0.0434	1.299	0.1664
kwa-4 肺_Default_Extended.tif	3ab9dc8c-6f3f-4329-b515-50b17002c7f0	Detection			Annotation	Polygon	748.13	456.15	35.5	31	0.4642	0.8256	9.2267	7.3633	0.4905	0.4512	0.2491	1.0384	0.1529	0.3248	0.2524	0.0089	1.5101	0.2879
kwa-4 肺_Default_Extended.tif	b097c311-e6e3-48e5-bc02-4278d34d328e	Detection			Annotation	Polygon	785.81	457.49	46.25	31	0.6048	0.9227	8.9182	7	0.4668	0.4659	0.2586	0.7442	0.1047	0.27	0.2344	0.1271	1.099	0.1245
kwa-4 肺_Default_Extended.tif	a635f532-e7ba-4235-ad1c-e875d6ec303e	Detection			Annotation	Polygon	776.66	458.42	36.25	28	0.581	0.9295	9.2468	5.8244	0.6941	0.6783	0.2531	1.3742	0.2046	0.5584	0.3527	0.0982	1.5461	0.4315
kwa-4 肺_Default_Extended.tif	2e611502-8c1d-455f-aeec-948ee093cdff	Detection			Annotation	Polygon	823.45	457.87	32.5	28	0.5209	0.9059	8.5586	5.5	0.6841	0.6845	0.2628	0.9651	0.1301	0.6888	0.5644	0.1426	1.5472	0.4397
kwa-4 肺_Default_Extended.tif	cfcb87ce-14ba-46df-8aff-b42aa9bd9a93	Detection			Annotation	Polygon	767.46	460.22	59	35	0.6052	0.9384	10.4043	8.1317	0.5728	0.556	0.2627	0.9857	0.1664	0.5468	0.3764	0.1109	1.6575	0.4031
kwa-4 肺_Default_Extended.tif	4c5937e2-73ce-4cf7-a360-bd748e57104c	Detection			Annotation	Polygon	793.66	460.87	39.75	28	0.6371	0.955	8.7555	6	0.7206	0.7514	0.3166	1.1871	0.1809	0.8688	0.7718	0.143	1.6505	0.4236
kwa-4 肺_Default_Extended.tif	b395d10a-bbd7-45fb-a47b-0c2ca98069f2	Detection			Annotation	Polygon	724.29	462.28	21.5	20	0.6754	0.9451	6.1391	4.5	0.9246	0.911	0.4335	1.5786	0.234	0.7214	0.79	-0.1751	1.407	0.4794
kwa-4 肺_Default_Extended.tif	7ad6750e-b87f-4e16-a576-2c7457c24f11	Detection			Annotation	Polygon	753.89	462.77	54.75	35	0.5616	0.926	10.5119	7.4246	0.5019	0.4749	0.259	0.9317	0.119	0.3078	0.253	0.0738	1.5112	0.2372
kwa-4 肺_Default_Extended.tif	bb3e2c0f-e11b-467e-a0b9-e914c30af026	Detection			Annotation	Polygon	737.95	464.27	26.5	31	0.3465	0.8281	10.5119	4.452	0.4876	0.4833	0.218	0.8105	0.122	0.4499	0.2746	0.0912	1.5413	0.4225
kwa-4 肺_Default_Extended.tif	1f978a8a-1d73-4956-aab1-4eb2f2d0db6e	Detection			Annotation	Polygon	825.36	464.61	40	30	0.5585	0.9014	8.5586	6.3294	0.6107	0.6124	0.3153	0.9506	0.1421	0.5501	0.4007	0.1398	1.5843	0.3908
kwa-4 肺_Default_Extended.tif	a894e57c-5ba3-40c9-b4cc-d1c2f05b6c72	Detection			Annotation	Polygon	834.74	466.01	34.5	30	0.4817	0.899	10.1242	5.4416	0.708	0.6703	0.36	1.1358	0.1662	0.6172	0.4355	0.0826	1.5392	0.4384
kwa-4 肺_Default_Extended.tif	04cc84a0-37e7-4f80-86a2-b2ff08659041	Detection			Annotation	Polygon	870.26	466.05	66.25	38	0.5765	0.9331	11.8849	7.5	0.5189	0.4803	0.2529	1.3931	0.1671	0.2808	0.216	0.0094	1.4827	0.2103
kwa-4 肺_Default_Extended.tif	8acc2b55-c7d0-4e1d-82a7-0e092f8bd905	Detection			Annotation	Polygon	855.17	467.88	49	35	0.5027	0.9224	11.3579	6.0104	0.5754	0.5649	0.3131	1.0442	0.1587	0.4198	0.2758	0.0342	1.5072	0.3783
kwa-4 肺_Default_Extended.tif	f46553b8-e441-4c60-af7a-f8e3a79b8737	Detection			Annotation	Polygon	810.95	467.62	38.75	28	0.6211	0.9366	8.2765	6.5	0.5607	0.5652	0.3417	0.8634	0.1084	0.3756	0.2857	0.1047	1.4627	0.2626
kwa-4 肺_Default_Extended.tif	a1aa0d19-1f3d-458c-905c-ae846abed4e4	Detection			Annotation	Polygon	845.48	469.74	44	33	0.5077	0.8911	10.5948	5.8209	1.0919	0.8889	0.2869	4.3851	0.6629	0.6675	0.6688	-1.7377	1.5371	0.5814
kwa-4 肺_Default_Extended.tif	b6333cb7-fea5-406d-b67c-f9bd80f5cb66	Detection			Annotation	Polygon	762.54	468.81	28.75	25	0.5781	0.902	7.1063	5.8502	0.6527	0.6594	0.3569	0.9747	0.1363	0.5338	0.3991	0.1145	1.5164	0.4041
kwa-4 肺_Default_Extended.tif	43b7abc7-cfd2-4d2d-a851-4156db70b945	Detection			Annotation	Polygon	743.12	469.02	53.75	36	0.5212	0.9053	10.0302	8.3876	0.6785	0.6658	0.3207	1.1107	0.1163	0.5924	0.4026	-0.0393	1.5796	0.4491
kwa-4 肺_Default_Extended.tif	7e8ebd8e-3df4-42eb-b545-a2ab6118b7ac	Detection			Annotation	Polygon	767.79	470.78	32	27	0.5516	0.911	8.1192	6	0.4378	0.4327	0.1707	0.6813	0.0854	0.3658	0.2826	0.1544	1.6441	0.2869
kwa-4 肺_Default_Extended.tif	ca5dbb36-30ea-4dfb-a761-d2597176e295	Detection			Annotation	Polygon	758.07	471.76	27.75	26	0.5159	0.888	7.0711	6	0.639	0.6641	0.3251	0.9465	0.1328	0.6175	0.4937	0.0832	1.5611	0.4229
kwa-4 肺_Default_Extended.tif	d486f3d1-7d93-46f3-ac93-4261cdb719eb	Detection			Annotation	Polygon	732.5	473.68	52	35	0.5334	0.9265	11.5109	6.7082	0.7649	0.7741	0.3695	1.0684	0.1694	0.7902	0.7145	0.1149	1.5888	0.4429
kwa-4 肺_Default_Extended.tif	cc2f35fd-23e5-4fd5-b521-4490708f38c7	Detection			Annotation	Polygon	835.01	473.96	88.25	45	0.5476	0.9277	13.0129	9.3287	0.4192	0.3988	0.2485	0.8817	0.1128	0.234	0.1853	0.098	1.4986	0.1551
kwa-4 肺_Default_Extended.tif	e5091ef2-70bf-45ac-834a-8e6b333bdb05	Detection			Annotation	Polygon	863.59	473.42	70.25	39	0.5804	0.9351	11.4018	8.5	0.4508	0.4433	0.2472	0.7803	0.1011	0.3078	0.222	0.0995	1.5918	0.2642
kwa-4 肺_Default_Extended.tif	6082d058-8ab0-4568-a0c7-246d6c67f58e	Detection			Annotation	Polygon	738.7	475.65	46.5	35	0.477	0.9007	10.4043	6.364	0.8228	0.8147	0.4061	1.2189	0.1956	0.8547	0.8247	0.1888	1.5402	0.3994
kwa-4 肺_Default_Extended.tif	8bc1a547-5f61-418d-8022-ed3815b3fc3e	Detection			Annotation	Polygon	788.56	478	27.5	29	0.4109	0.8333	10.6066	4	0.7595	0.77	0.3009	1.4949	0.2142	0.748	0.7047	0.0266	1.4923	0.4332
kwa-4 肺_Default_Extended.tif	f40ef62e-5c49-421a-9092-dd82c2426385	Detection			Annotation	Polygon	727.63	476.04	16.25	19	0.5657	0.8966	6.1847	3.5	0.78	0.7833	0.4882	1.0588	0.1469	0.7072	0.6272	0.0082	1.4788	0.4727
kwa-4 肺_Default_Extended.tif	94c5ed3c-5ac5-47cd-a823-a0da71e62269	Detection			Annotation	Polygon	702.45	476.34	48.25	32	0.5921	0.9438	9.8717	6.9318	0.6839	0.6925	0.3601	1.0314	0.1439	0.7755	0.6497	0.0705	1.5918	0.4935
kwa-4 肺_Default_Extended.tif	f4ac53a7-d7b3-4255-9f20-0bfefb44cebe	Detection			Annotation	Polygon	801.34	476.92	46.25	42	0.3295	0.7298	13.1288	7.5896	0.442	0.4271	0.1947	0.7105	0.1062	0.2845	0.1871	-0.0568	1.76	0.3217
kwa-4 肺_Default_Extended.tif	1be8f6f5-bbac-4bc4-926b-4c30ab59de26	Detection			Annotation	Polygon	767.74	480.88	49.75	33	0.5741	0.9277	10.1242	6.7082	0.9044	0.8655	0.3689	2.3354	0.3023	0.7067	0.5948	0.0583	1.4906	0.4286
kwa-4 肺_Default_Extended.tif	11b727a0-b0e2-4186-9170-82452e96ed01	Detection			Annotation	Polygon	694.43	481.77	49.5	33	0.5712	0.9274	10.0623	7.0711	0.7766	0.7331	0.2788	3.081	0.3674	0.652	0.5482	-0.7641	1.5371	0.4941
kwa-4 肺_Default_Extended.tif	5b87e3b1-1de5-4460-ad3e-9672e07c6687	Detection			Annotation	Polygon	753.24	481.64	55.75	35	0.5719	0.9215	10.1242	7.9045	0.7042	0.7307	0.3499	1.011	0.1435	0.7737	0.7005	0.1366	1.4825	0.449
kwa-4 肺_Default_Extended.tif	0b21e0ae-8fbf-4d77-aafb-6b0a43f0ba5e	Detection			Annotation	Polygon	777.67	482.45	45.25	33	0.5222	0.9005	9.0147	7.2111	0.7527	0.7752	0.3237	1.3531	0.1991	0.8195	0.7768	0.1407	1.5474	0.4728
kwa-4 肺_Default_Extended.tif	4cf8e426-6593-482c-a04f-5079bc679bb3	Detection			Annotation	Polygon	830.78	483.15	56.25	35	0.577	0.9202	10.5119	7.5866	0.5516	0.5464	0.2569	0.8859	0.1439	0.468	0.2939	0.0405	1.5976	0.3951
kwa-4 肺_Default_Extended.tif	a23907e0-aaa1-48e7-bfe2-617b070f5453	Detection			Annotation	Polygon	815.94	483.69	39.5	31	0.5165	0.908	8.3551	7.0711	0.5664	0.549	0.227	0.9277	0.1389	0.3735	0.2266	0.0055	1.5474	0.4108
kwa-4 肺_Default_Extended.tif	3c28f08c-5f3d-4eb3-a441-c071c9d2c723	Detection			Annotation	Polygon	709.6	485.33	18.25	19	0.6353	0.9299	6.265	4	0.5987	0.5938	0.3476	0.8513	0.0963	0.5439	0.387	0.1306	1.5836	0.4114
kwa-4 肺_Default_Extended.tif	b42be773-439e-44d1-898c-5470f14502e7	Detection			Annotation	Polygon	742.36	485.01	28.75	29	0.4296	0.8456	9.9624	4.5853	0.5117	0.5073	0.2551	0.8841	0.1252	0.4441	0.3433	0.1021	1.4893	0.3207
kwa-4 肺_Default_Extended.tif	5bd139b3-7da4-4ee3-be61-8954f02e0a11	Detection			Annotation	Polygon	727.28	487.12	32.5	34	0.3533	0.7808	12.3491	4.3626	0.6166	0.5575	0.4091	1.2729	0.174	0.3334	0.2445	-0.0507	1.4059	0.315
kwa-4 肺_Default_Extended.tif	9564e0f5-b016-4b77-b628-fb64417ff5fe	Detection			Annotation	Polygon	758.71	487.62	38	28	0.6091	0.9383	8.6023	6.364	0.7698	0.6938	0.3738	1.9276	0.3056	0.6797	0.5705	0.0044	1.5438	0.4078
kwa-4 肺_Default_Extended.tif	dad3d59b-23f4-49ef-95e6-75f6037a862d	Detection			Annotation	Polygon	717	488.43	16	18	0.6206	0.9209	5.3434	4	0.486	0.4671	0.2777	0.7438	0.11	0.6045	0.4069	0.1268	1.632	0.4762
kwa-4 肺_Default_Extended.tif	e14bfef1-0161-4df8-80e0-ac5721dd4cf4	Detection			Annotation	Polygon	811.3	488.72	41.5	29	0.6201	0.9432	8.7767	6.7082	0.6492	0.6415	0.2301	0.9381	0.1282	0.5696	0.3989	0.167	1.6525	0.3889
kwa-4 肺_Default_Extended.tif	7f0666ff-7948-4921-8dd9-2bcae5a1d48b	Detection			Annotation	Polygon	714.44	492.32	17.25	21	0.4915	0.8734	6.9462	3.6056	0.4855	0.487	0.3153	0.6405	0.0704	0.1903	0.1583	-0.0443	0.6087	0.1595
kwa-4 肺_Default_Extended.tif	5821c880-c575-42e0-be83-00711deab54e	Detection			Annotation	Polygon	822.77	492.14	37.75	29	0.5641	0.9179	8.0056	6.9318	0.5904	0.5741	0.2656	0.9305	0.1211	0.529	0.3343	0.0733	1.5843	0.4203
kwa-4 肺_Default_Extended.tif	4c7fc6eb-b85d-458e-ba90-0a76594c817a	Detection			Annotation	Polygon	832.02	492.44	22	21	0.6269	0.9215	6.1138	5	0.4087	0.3728	0.2203	0.8754	0.1464	0.1867	0.1757	0.0353	0.507	0.087
kwa-4 肺_Default_Extended.tif	4cb7e031-65db-423d-9c3c-91d729b54cfa	Detection			Annotation	Polygon	768.98	493.53	56	35	0.5745	0.9353	10.5948	7.3973	0.6629	0.6629	0.2756	0.9566	0.117	0.665	0.4803	0.131	1.6039	0.4509
kwa-4 肺_Default_Extended.tif	1f5aaafe-3c2e-46fe-80f4-849a852d614a	Detection			Annotation	Polygon	737.21	493.82	67.25	37	0.6173	0.9472	11.2361	8.5	0.5328	0.5182	0.277	0.9945	0.1419	0.2987	0.1903	0.0309	1.5432	0.2867
kwa-4 肺_Default_Extended.tif	952e597d-2f38-4699-932a-ef52293f41dc	Detection			Annotation	Polygon	723.78	494.66	30.5	25	0.6132	0.9208	7.4204	5.5	0.7994	0.7833	0.3872	1.9276	0.1978	0.7713	0.6512	0.0275	1.5219	0.4507
kwa-4 肺_Default_Extended.tif	54edb53a-4bc9-4e66-bc51-e8ec2f7a8229	Detection			Annotation	Polygon	709.7	497.74	48.25	32	0.5921	0.9324	10	6.7951	0.7914	0.7937	0.4105	1.41	0.1858	0.6828	0.531	0.0634	1.4979	0.4617
kwa-4 肺_Default_Extended.tif	17312bdf-68d1-436a-a294-66a543c36bf8	Detection			Annotation	Polygon	816.07	499	37	30	0.5166	0.8943	9.4868	5.5317	0.512	0.531	0.2399	0.7162	0.0985	0.436	0.2545	0.1026	1.5904	0.4204
